event_time,event_type,packageId,categoryId,userId
2020-01-01 23:38:41 UTC,purchase,5,1487580012784648356,561355109
2020-01-02 00:03:20 UTC,view,5,1487580012784648356,561355109
2020-01-02 09:02:26 UTC,view,5,1487580012784648356,595391039
2020-01-04 01:09:46 UTC,view,5,1487580012784648356,595792732
2020-01-04 01:10:29 UTC,view,5,1487580012784648356,595792732
2020-01-04 12:21:36 UTC,view,5,1487580012784648356,596324497
2020-01-04 15:35:04 UTC,view,5,1487580012784648356,586984597
2020-01-04 17:07:39 UTC,view,5,1487580012784648356,596825831
2020-01-05 17:35:37 UTC,view,5,1487580012784648356,597245233
2020-01-07 10:37:32 UTC,view,5,1487580012784648356,568015458
2020-01-07 23:45:07 UTC,view,5,1487580012784648356,598087471
2020-01-09 02:21:16 UTC,view,5,1487580012784648356,598614783
2020-01-09 15:08:17 UTC,view,5,1487580012784648356,598876934
2020-01-09 18:26:54 UTC,view,5,1487580012784648356,568015458
2020-01-12 13:29:45 UTC,view,5,1487580012784648356,585136512
2020-01-14 05:49:19 UTC,view,5,1487580012784648356,568064734
2020-01-14 05:49:47 UTC,view,5,1487580012784648356,568064734
2020-01-15 10:30:37 UTC,view,5,1487580012784648356,601443432
2020-01-03 05:55:42 UTC,purchase,6,1487580011383750769,557032909
2020-01-03 05:55:43 UTC,purchase,6,1487580011383750769,557032909
2020-01-03 21:45:45 UTC,purchase,6,1487580011383750769,443623425
2020-01-03 21:50:46 UTC,view,6,1487580011383750769,443623425
2020-01-05 13:01:11 UTC,view,6,1487580011383750769,542755110
2020-01-06 05:45:06 UTC,view,6,1487580011383750769,544709587
2020-01-06 05:45:06 UTC,view,6,1487580011383750769,544709587
2020-01-06 09:14:55 UTC,view,6,1487580011383750769,542755110
2020-01-06 19:52:54 UTC,view,6,1487580011383750769,476875829
2020-01-07 03:08:29 UTC,purchase,6,1487580011383750769,597769282
2020-01-08 22:25:42 UTC,view,6,1487580011383750769,534395106
2020-01-08 22:25:42 UTC,view,6,1487580011383750769,534395106
2020-01-12 20:05:52 UTC,purchase,6,1487580011383750769,463225402
2020-01-13 16:40:40 UTC,view,6,1487580011383750769,425722824
2020-01-14 07:02:59 UTC,view,6,1487580011383750769,592702558
2020-01-14 14:14:47 UTC,purchase,6,1487580011383750769,381097636
2020-01-14 20:02:38 UTC,purchase,6,1487580011383750769,550031373
2020-01-15 17:33:34 UTC,view,6,1487580011383750769,489577993
2020-01-15 17:33:35 UTC,view,6,1487580011383750769,489577993
2020-01-01 11:10:27 UTC,view,7,1487580012927254698,341001875
2020-01-01 23:11:16 UTC,view,7,1487580012927254698,477188596
2020-01-02 17:31:31 UTC,view,7,1487580012927254698,538576306
2020-01-02 17:31:32 UTC,view,7,1487580012927254698,538576306
2020-01-02 17:53:34 UTC,purchase,7,1487580012927254698,596041854
2020-01-02 19:05:36 UTC,view,7,1487580012927254698,495003744
2020-01-03 13:19:19 UTC,view,7,1487580012927254698,593892802
2020-01-03 15:33:15 UTC,view,7,1487580012927254698,393517729
2020-01-03 21:43:55 UTC,view,7,1487580012927254698,596515885
2020-01-03 23:16:37 UTC,view,7,1487580012927254698,533271816
2020-01-04 06:25:15 UTC,view,7,1487580012927254698,557376311
2020-01-04 06:31:07 UTC,view,7,1487580012927254698,557376311
2020-01-04 09:26:02 UTC,view,7,1487580012927254698,420963645
2020-01-04 19:36:58 UTC,view,7,1487580012927254698,596879028
2020-01-05 11:46:57 UTC,view,7,1487580012927254698,581659318
2020-01-05 11:48:08 UTC,view,7,1487580012927254698,597114463
2020-01-05 16:24:29 UTC,purchase,7,1487580012927254698,572855097
2020-01-05 16:49:10 UTC,view,7,1487580012927254698,597114463
2020-01-05 19:19:24 UTC,view,7,1487580012927254698,597282667
2020-01-06 06:19:51 UTC,view,7,1487580012927254698,441175026
2020-01-06 09:10:05 UTC,view,7,1487580012927254698,597467875
2020-01-06 11:57:16 UTC,purchase,7,1487580012927254698,528971009
2020-01-06 11:58:26 UTC,view,7,1487580012927254698,528971009
2020-01-06 12:26:08 UTC,view,7,1487580012927254698,565745379
2020-01-06 13:04:49 UTC,view,7,1487580012927254698,528971009
2020-01-06 16:12:18 UTC,view,7,1487580012927254698,565745379
2020-01-06 17:31:31 UTC,view,7,1487580012927254698,597649343
2020-01-06 22:13:04 UTC,view,7,1487580012927254698,597730124
2020-01-07 13:53:27 UTC,view,7,1487580012927254698,405471677
2020-01-07 13:53:27 UTC,view,7,1487580012927254698,405471677
2020-01-07 14:18:22 UTC,view,7,1487580012927254698,595874109
2020-01-07 17:28:11 UTC,view,7,1487580012927254698,598038811
2020-01-07 22:46:56 UTC,view,7,1487580012927254698,597941235
2020-01-08 01:17:52 UTC,view,7,1487580012927254698,347633566
2020-01-08 15:45:30 UTC,view,7,1487580012927254698,598438318
2020-01-09 04:08:11 UTC,purchase,7,1487580012927254698,598633088
2020-01-09 12:25:27 UTC,view,7,1487580012927254698,598806393
2020-01-09 12:41:56 UTC,view,7,1487580012927254698,505526842
2020-01-09 12:48:46 UTC,view,7,1487580012927254698,598806393
2020-01-09 13:05:30 UTC,view,7,1487580012927254698,582370757
2020-01-09 16:27:58 UTC,view,7,1487580012927254698,591481697
2020-01-09 16:37:20 UTC,view,7,1487580012927254698,598800761
2020-01-10 04:34:16 UTC,purchase,7,1487580012927254698,599085009
2020-01-10 06:40:48 UTC,view,7,1487580012927254698,458210683
2020-01-10 06:44:47 UTC,view,7,1487580012927254698,458210683
2020-01-10 06:45:22 UTC,purchase,7,1487580012927254698,458210683
2020-01-10 06:59:20 UTC,view,7,1487580012927254698,458210683
2020-01-10 06:59:20 UTC,view,7,1487580012927254698,458210683
2020-01-10 09:01:16 UTC,view,7,1487580012927254698,429421887
2020-01-11 07:53:48 UTC,view,7,1487580012927254698,586766773
2020-01-11 08:14:31 UTC,view,7,1487580012927254698,599596285
2020-01-11 09:39:27 UTC,view,7,1487580012927254698,542818024
2020-01-11 16:03:07 UTC,view,7,1487580012927254698,454967848
2020-01-11 16:27:23 UTC,view,7,1487580012927254698,515142357
2020-01-11 16:28:18 UTC,view,7,1487580012927254698,515142357
2020-01-11 16:30:42 UTC,view,7,1487580012927254698,559942262
2020-01-11 16:30:47 UTC,purchase,7,1487580012927254698,559942262
2020-01-11 16:52:16 UTC,purchase,7,1487580012927254698,559942262
2020-01-11 18:51:26 UTC,purchase,7,1487580012927254698,587398255
2020-01-11 18:55:22 UTC,view,7,1487580012927254698,587398255
2020-01-11 18:56:41 UTC,purchase,7,1487580012927254698,587398255
2020-01-11 19:18:40 UTC,view,7,1487580012927254698,553252758
2020-01-11 19:18:40 UTC,view,7,1487580012927254698,553252758
2020-01-12 08:04:19 UTC,view,7,1487580012927254698,240010598
2020-01-12 10:04:45 UTC,view,7,1487580012927254698,278166891
2020-01-12 13:39:08 UTC,purchase,7,1487580012927254698,376568136
2020-01-12 16:50:07 UTC,view,7,1487580012927254698,599596285
2020-01-12 18:58:37 UTC,view,7,1487580012927254698,600297844
2020-01-12 19:19:15 UTC,view,7,1487580012927254698,501377385
2020-01-12 19:20:31 UTC,view,7,1487580012927254698,501377385
2020-01-13 06:54:49 UTC,view,7,1487580012927254698,600466052
2020-01-13 07:13:41 UTC,view,7,1487580012927254698,600472336
2020-01-13 07:14:42 UTC,view,7,1487580012927254698,600472336
2020-01-13 09:48:56 UTC,purchase,7,1487580012927254698,479836258
2020-01-13 10:20:22 UTC,view,7,1487580012927254698,564742950
2020-01-13 10:22:14 UTC,purchase,7,1487580012927254698,564742950
2020-01-13 10:27:05 UTC,view,7,1487580012927254698,564742950
2020-01-13 11:10:15 UTC,view,7,1487580012927254698,600559161
2020-01-13 11:45:56 UTC,view,7,1487580012927254698,529966382
2020-01-13 12:08:57 UTC,view,7,1487580012927254698,551121347
2020-01-13 20:55:46 UTC,purchase,7,1487580012927254698,592973213
2020-01-13 20:57:22 UTC,purchase,7,1487580012927254698,592973213
2020-01-14 06:26:47 UTC,view,7,1487580012927254698,592082704
2020-01-14 06:30:29 UTC,view,7,1487580012927254698,600466052
2020-01-14 17:14:58 UTC,view,7,1487580012927254698,473100449
2020-01-14 19:11:02 UTC,view,7,1487580012927254698,598594603
2020-01-15 03:52:05 UTC,purchase,7,1487580012927254698,492118014
2020-01-15 09:15:37 UTC,purchase,7,1487580012927254698,530820484
2020-01-15 09:24:06 UTC,view,7,1487580012927254698,601421511
2020-01-15 10:17:56 UTC,purchase,7,1487580012927254698,488982984
2020-01-15 10:44:28 UTC,purchase,7,1487580012927254698,598758700
2020-01-15 10:44:52 UTC,view,7,1487580012927254698,598758700
2020-01-15 10:44:52 UTC,view,7,1487580012927254698,598758700
2020-01-15 10:51:31 UTC,view,7,1487580012927254698,488982984
2020-01-15 12:38:21 UTC,view,7,1487580012927254698,601497296
2020-01-15 13:13:49 UTC,purchase,7,1487580012927254698,407022615
2020-01-15 13:16:26 UTC,view,7,1487580012927254698,407022615
2020-01-15 13:38:24 UTC,view,7,1487580012927254698,571046311
2020-01-15 13:51:52 UTC,purchase,7,1487580012927254698,407022615
2020-01-15 21:32:18 UTC,view,7,1487580012927254698,601702085
2020-01-10 17:31:45 UTC,view,8,1487580005176181595,559839171
2020-01-02 14:16:31 UTC,view,9,1487580005528503146,595873212
2020-01-04 23:34:47 UTC,view,9,1487580005528503146,591811156
2020-01-10 08:34:40 UTC,view,9,1487580005528503146,598446515
2020-01-11 15:00:08 UTC,view,9,1487580005528503146,599760098
2020-01-11 15:04:37 UTC,view,9,1487580005528503146,599760098
2020-01-12 15:01:55 UTC,view,9,1487580005528503146,351903905
2020-01-12 15:02:09 UTC,purchase,9,1487580005528503146,351903905
2020-01-12 18:32:59 UTC,view,9,1487580005528503146,351903905
2020-01-12 22:44:51 UTC,view,9,1487580005528503146,526048273
2020-01-13 06:09:54 UTC,purchase,9,1487580005528503146,598446515
2020-01-13 06:23:09 UTC,purchase,9,1487580005528503146,598446515
2020-01-13 13:19:15 UTC,view,9,1487580005528503146,598446515
2020-01-13 15:57:59 UTC,view,9,1487580005528503146,526048273
2020-01-14 07:26:51 UTC,view,9,1487580005528503146,500836565
2020-01-14 20:32:29 UTC,view,9,1487580005528503146,575575851
2020-01-14 20:33:16 UTC,purchase,9,1487580005528503146,575575851
2020-01-14 20:42:35 UTC,view,9,1487580005528503146,575575851
2020-01-14 20:43:01 UTC,view,9,1487580005528503146,575575851
2020-01-14 20:43:01 UTC,view,9,1487580005528503146,575575851
2020-01-15 05:50:19 UTC,view,9,1487580005528503146,517529265
2020-01-15 06:14:51 UTC,purchase,9,1487580005528503146,517529265
2020-01-15 08:21:08 UTC,purchase,9,1487580005528503146,475157266
2020-01-15 15:36:18 UTC,view,9,1487580005528503146,47076222
2020-01-02 00:30:15 UTC,purchase,10,1487580005595612013,475374253
2020-01-02 13:44:55 UTC,view,10,1487580005595612013,554714158
2020-01-02 23:51:59 UTC,view,10,1487580005595612013,475374253
2020-01-02 23:52:03 UTC,view,10,1487580005595612013,475374253
2020-01-02 23:52:14 UTC,view,10,1487580005595612013,475374253
2020-01-02 23:52:14 UTC,view,10,1487580005595612013,475374253
2020-01-03 05:22:56 UTC,purchase,10,1487580005595612013,480977653
2020-01-03 05:34:34 UTC,purchase,10,1487580005595612013,480977653
2020-01-03 19:45:58 UTC,view,10,1487580005595612013,532867523
2020-01-03 19:54:51 UTC,view,10,1487580005595612013,429753735
2020-01-04 06:50:39 UTC,view,10,1487580005595612013,391441403
2020-01-04 06:51:09 UTC,purchase,10,1487580005595612013,391441403
2020-01-04 07:03:01 UTC,view,10,1487580005595612013,391441403
2020-01-04 07:25:26 UTC,view,10,1487580005595612013,391441403
2020-01-04 13:14:43 UTC,view,10,1487580005595612013,580209977
2020-01-04 16:32:50 UTC,view,10,1487580005595612013,550324997
2020-01-05 22:21:29 UTC,view,10,1487580005595612013,597325369
2020-01-06 13:19:28 UTC,view,10,1487580005595612013,490402605
2020-01-06 13:22:55 UTC,view,10,1487580005595612013,579447909
2020-01-06 13:56:21 UTC,view,10,1487580005595612013,579447909
2020-01-07 03:26:29 UTC,purchase,10,1487580005595612013,492377665
2020-01-07 03:36:15 UTC,purchase,10,1487580005595612013,492377665
2020-01-07 10:31:37 UTC,view,10,1487580005595612013,579447909
2020-01-07 10:32:28 UTC,purchase,10,1487580005595612013,579447909
2020-01-07 10:32:30 UTC,purchase,10,1487580005595612013,579447909
2020-01-07 20:27:20 UTC,view,10,1487580005595612013,517208485
2020-01-07 20:27:45 UTC,purchase,10,1487580005595612013,517208485
2020-01-07 20:54:10 UTC,purchase,10,1487580005595612013,574112064
2020-01-07 20:57:42 UTC,view,10,1487580005595612013,517208485
2020-01-07 20:58:00 UTC,view,10,1487580005595612013,517208485
2020-01-07 20:58:09 UTC,view,10,1487580005595612013,517208485
2020-01-07 20:58:10 UTC,view,10,1487580005595612013,517208485
2020-01-07 21:06:25 UTC,view,10,1487580005595612013,574112064
2020-01-07 21:06:25 UTC,view,10,1487580005595612013,574112064
2020-01-08 11:58:07 UTC,purchase,10,1487580005595612013,597366891
2020-01-08 13:12:55 UTC,purchase,10,1487580005595612013,550282922
2020-01-09 00:03:17 UTC,purchase,10,1487580005595612013,575783115
2020-01-09 09:09:17 UTC,view,10,1487580005595612013,211958693
2020-01-09 10:20:10 UTC,purchase,10,1487580005595612013,575783115
2020-01-09 10:57:41 UTC,purchase,10,1487580005595612013,598762179
2020-01-09 11:11:13 UTC,view,10,1487580005595612013,598762179
2020-01-09 12:35:10 UTC,purchase,10,1487580005595612013,553783263
2020-01-09 19:36:01 UTC,view,10,1487580005595612013,531789537
2020-01-09 21:35:02 UTC,view,10,1487580005595612013,544728609
2020-01-10 07:33:55 UTC,view,10,1487580005595612013,553783263
2020-01-10 07:34:16 UTC,view,10,1487580005595612013,553783263
2020-01-10 11:56:17 UTC,purchase,10,1487580005595612013,439550421
2020-01-11 14:37:47 UTC,view,10,1487580005595612013,439550421
2020-01-11 14:37:47 UTC,view,10,1487580005595612013,439550421
2020-01-11 15:14:52 UTC,view,10,1487580005595612013,471739983
2020-01-11 15:14:52 UTC,view,10,1487580005595612013,471739983
2020-01-11 15:59:05 UTC,view,10,1487580005595612013,498387197
2020-01-12 14:51:06 UTC,view,10,1487580005595612013,241292165
2020-01-12 14:52:45 UTC,purchase,10,1487580005595612013,241292165
2020-01-12 16:34:29 UTC,view,10,1487580005595612013,303286889
2020-01-13 00:02:26 UTC,view,10,1487580005595612013,418339177
2020-01-13 05:43:08 UTC,purchase,10,1487580005595612013,587631356
2020-01-14 10:25:35 UTC,view,10,1487580005595612013,597366891
2020-01-14 12:14:06 UTC,view,10,1487580005595612013,546864525
2020-01-14 12:14:06 UTC,view,10,1487580005595612013,546864525
2020-01-14 15:14:23 UTC,view,10,1487580005595612013,451865039
2020-01-14 15:14:39 UTC,purchase,10,1487580005595612013,451865039
2020-01-15 06:25:35 UTC,purchase,10,1487580005595612013,585214707
2020-01-15 11:11:01 UTC,purchase,10,1487580005595612013,600060380
2020-01-15 11:31:35 UTC,view,10,1487580005595612013,497478940
2020-01-15 11:31:35 UTC,view,10,1487580005595612013,497478940
2020-01-15 11:48:19 UTC,view,10,1487580005595612013,600060380
2020-01-01 14:22:32 UTC,view,11,1487580010628776014,591643170
2020-01-01 14:23:21 UTC,purchase,11,1487580010628776014,591643170
2020-01-01 14:25:46 UTC,view,11,1487580010628776014,591643170
2020-01-01 14:26:22 UTC,view,11,1487580010628776014,591643170
2020-01-01 21:14:04 UTC,view,11,1487580010628776014,591643170
2020-01-01 21:51:00 UTC,view,11,1487580010628776014,245704224
2020-01-01 23:00:34 UTC,view,11,1487580010628776014,592927591
2020-01-02 02:43:12 UTC,view,11,1487580010628776014,595772726
2020-01-02 08:28:45 UTC,view,11,1487580010628776014,591643170
2020-01-02 08:34:56 UTC,view,11,1487580010628776014,595846959
2020-01-02 12:50:44 UTC,purchase,11,1487580010628776014,386568298
2020-01-02 14:53:13 UTC,view,11,1487580010628776014,595754783
2020-01-02 15:40:49 UTC,view,11,1487580010628776014,593517808
2020-01-02 15:48:00 UTC,view,11,1487580010628776014,595754783
2020-01-02 19:05:49 UTC,view,11,1487580010628776014,595754783
2020-01-03 08:18:02 UTC,view,11,1487580010628776014,469374083
2020-01-03 08:18:24 UTC,view,11,1487580010628776014,469374083
2020-01-03 15:22:44 UTC,view,11,1487580010628776014,568233448
2020-01-03 15:22:45 UTC,view,11,1487580010628776014,568233448
2020-01-03 15:58:30 UTC,view,11,1487580010628776014,588547425
2020-01-03 18:02:37 UTC,view,11,1487580010628776014,593831801
2020-01-03 19:54:02 UTC,view,11,1487580010628776014,479424097
2020-01-04 05:27:46 UTC,view,11,1487580010628776014,451016113
2020-01-04 05:28:55 UTC,view,11,1487580010628776014,451016113
2020-01-04 05:29:42 UTC,view,11,1487580010628776014,451016113
2020-01-04 13:43:58 UTC,view,11,1487580010628776014,596752484
2020-01-04 15:13:21 UTC,view,11,1487580010628776014,479424097
2020-01-04 15:14:48 UTC,view,11,1487580010628776014,479424097
2020-01-05 12:50:51 UTC,purchase,11,1487580010628776014,597134995
2020-01-05 14:32:51 UTC,view,11,1487580010628776014,572961836
2020-01-05 20:47:02 UTC,view,11,1487580010628776014,597254262
2020-01-06 08:09:12 UTC,view,11,1487580010628776014,579535349
2020-01-06 08:33:04 UTC,view,11,1487580010628776014,579535349
2020-01-06 09:15:41 UTC,view,11,1487580010628776014,555269757
2020-01-06 13:36:25 UTC,view,11,1487580010628776014,548961580
2020-01-06 13:47:46 UTC,purchase,11,1487580010628776014,548961580
2020-01-06 13:56:06 UTC,purchase,11,1487580010628776014,548961580
2020-01-06 13:57:10 UTC,view,11,1487580010628776014,399637485
2020-01-07 06:50:39 UTC,view,11,1487580010628776014,588547425
2020-01-07 07:41:07 UTC,purchase,11,1487580010628776014,437342539
2020-01-07 10:56:03 UTC,view,11,1487580010628776014,597893455
2020-01-07 11:04:22 UTC,view,11,1487580010628776014,597896835
2020-01-07 11:33:05 UTC,view,11,1487580010628776014,597907250
2020-01-07 11:38:26 UTC,view,11,1487580010628776014,455650641
2020-01-07 14:50:09 UTC,view,11,1487580010628776014,448859281
2020-01-07 15:42:23 UTC,view,11,1487580010628776014,486833679
2020-01-07 20:51:29 UTC,view,11,1487580010628776014,331283989
2020-01-07 22:17:49 UTC,view,11,1487580010628776014,594505769
2020-01-08 11:34:10 UTC,view,11,1487580010628776014,500897750
2020-01-08 12:00:08 UTC,view,11,1487580010628776014,581321356
2020-01-08 12:09:33 UTC,view,11,1487580010628776014,581321356
2020-01-08 12:23:25 UTC,view,11,1487580010628776014,437342539
2020-01-08 12:23:26 UTC,view,11,1487580010628776014,437342539
2020-01-08 16:16:29 UTC,view,11,1487580010628776014,559254870
2020-01-08 21:42:37 UTC,view,11,1487580010628776014,549454509
2020-01-09 02:55:55 UTC,view,11,1487580010628776014,550775054
2020-01-09 08:18:20 UTC,view,11,1487580010628776014,551072014
2020-01-09 17:35:14 UTC,view,11,1487580010628776014,590498263
2020-01-09 18:52:18 UTC,view,11,1487580010628776014,598966149
2020-01-09 19:01:01 UTC,view,11,1487580010628776014,598966149
2020-01-09 19:09:51 UTC,view,11,1487580010628776014,590498263
2020-01-09 19:46:33 UTC,view,11,1487580010628776014,554588609
2020-01-09 20:19:57 UTC,view,11,1487580010628776014,598997373
2020-01-09 20:26:21 UTC,view,11,1487580010628776014,540406656
2020-01-09 20:26:21 UTC,view,11,1487580010628776014,540406656
2020-01-09 20:29:32 UTC,purchase,11,1487580010628776014,540406656
2020-01-09 20:36:03 UTC,view,11,1487580010628776014,310480639
2020-01-09 22:14:38 UTC,view,11,1487580010628776014,596162159
2020-01-09 22:15:10 UTC,purchase,11,1487580010628776014,596162159
2020-01-10 10:23:32 UTC,purchase,11,1487580010628776014,524148753
2020-01-10 10:29:41 UTC,purchase,11,1487580010628776014,524148753
2020-01-10 12:24:56 UTC,view,11,1487580010628776014,540406656
2020-01-10 12:25:33 UTC,view,11,1487580010628776014,599254749
2020-01-10 12:25:43 UTC,purchase,11,1487580010628776014,540406656
2020-01-10 12:26:36 UTC,view,11,1487580010628776014,540406656
2020-01-10 15:05:23 UTC,view,11,1487580010628776014,599323963
2020-01-10 20:05:02 UTC,view,11,1487580010628776014,599442263
2020-01-11 06:16:41 UTC,view,11,1487580010628776014,599559393
2020-01-11 08:05:21 UTC,purchase,11,1487580010628776014,540406656
2020-01-11 08:26:34 UTC,view,11,1487580010628776014,599600975
2020-01-11 09:52:33 UTC,view,11,1487580010628776014,578785529
2020-01-11 14:44:03 UTC,purchase,11,1487580010628776014,516615103
2020-01-11 16:15:06 UTC,view,11,1487580010628776014,516615103
2020-01-11 20:36:56 UTC,view,11,1487580010628776014,548961580
2020-01-12 06:30:01 UTC,view,11,1487580010628776014,600003597
2020-01-12 07:24:47 UTC,view,11,1487580010628776014,599698336
2020-01-12 13:27:32 UTC,view,11,1487580010628776014,583215017
2020-01-12 15:22:33 UTC,view,11,1487580010628776014,600216819
2020-01-12 18:18:30 UTC,view,11,1487580010628776014,567355000
2020-01-12 20:51:20 UTC,purchase,11,1487580010628776014,600345111
2020-01-12 21:49:11 UTC,view,11,1487580010628776014,597341940
2020-01-13 04:55:09 UTC,view,11,1487580010628776014,600431449
2020-01-13 06:26:05 UTC,view,11,1487580010628776014,600456749
2020-01-13 06:26:08 UTC,view,11,1487580010628776014,600444159
2020-01-13 06:26:55 UTC,view,11,1487580010628776014,600444159
2020-01-13 10:42:03 UTC,view,11,1487580010628776014,570748168
2020-01-13 13:36:15 UTC,view,11,1487580010628776014,600623687
2020-01-13 14:47:33 UTC,view,11,1487580010628776014,600655070
2020-01-13 16:05:19 UTC,view,11,1487580010628776014,598368069
2020-01-13 16:19:23 UTC,view,11,1487580010628776014,557584595
2020-01-13 16:46:13 UTC,purchase,11,1487580010628776014,599431089
2020-01-13 18:25:06 UTC,view,11,1487580010628776014,599431089
2020-01-13 18:34:43 UTC,purchase,11,1487580010628776014,599431089
2020-01-13 18:34:50 UTC,view,11,1487580010628776014,599431089
2020-01-13 19:29:25 UTC,view,11,1487580010628776014,449678691
2020-01-13 19:30:37 UTC,view,11,1487580010628776014,449678691
2020-01-14 03:58:08 UTC,view,11,1487580010628776014,592610149
2020-01-14 06:27:43 UTC,view,11,1487580010628776014,494188818
2020-01-14 06:30:44 UTC,view,11,1487580010628776014,494188818
2020-01-14 07:19:29 UTC,purchase,11,1487580010628776014,483083256
2020-01-14 07:57:07 UTC,view,11,1487580010628776014,443389843
2020-01-14 12:00:05 UTC,view,11,1487580010628776014,600533939
2020-01-14 12:26:45 UTC,view,11,1487580010628776014,599431089
2020-01-14 12:35:13 UTC,purchase,11,1487580010628776014,599431089
2020-01-14 12:35:14 UTC,view,11,1487580010628776014,599431089
2020-01-14 12:49:47 UTC,view,11,1487580010628776014,601054173
2020-01-14 13:24:21 UTC,purchase,11,1487580010628776014,586081616
2020-01-14 13:35:11 UTC,view,11,1487580010628776014,586081616
2020-01-14 13:47:11 UTC,view,11,1487580010628776014,586081616
2020-01-14 16:06:03 UTC,view,11,1487580010628776014,599431089
2020-01-14 17:22:21 UTC,purchase,11,1487580010628776014,521930744
2020-01-14 17:26:16 UTC,view,11,1487580010628776014,521930744
2020-01-14 17:36:12 UTC,purchase,11,1487580010628776014,521930744
2020-01-14 21:02:33 UTC,view,11,1487580010628776014,601249753
2020-01-14 23:12:04 UTC,view,11,1487580010628776014,443389843
2020-01-14 23:39:57 UTC,view,11,1487580010628776014,558227973
2020-01-15 05:38:24 UTC,view,11,1487580010628776014,597602302
2020-01-15 05:38:24 UTC,view,11,1487580010628776014,597602302
2020-01-15 05:55:07 UTC,purchase,11,1487580010628776014,550031373
2020-01-15 06:52:18 UTC,view,11,1487580010628776014,601365158
2020-01-15 06:53:17 UTC,view,11,1487580010628776014,601365481
2020-01-15 10:07:34 UTC,view,11,1487580010628776014,600533939
2020-01-15 14:07:11 UTC,view,11,1487580010628776014,557737106
2020-01-15 14:44:17 UTC,view,11,1487580010628776014,567355000
2020-01-15 14:46:20 UTC,view,11,1487580010628776014,567355000
2020-01-15 22:26:53 UTC,view,11,1487580010628776014,601715386
2020-01-15 22:42:14 UTC,view,11,1487580010628776014,521930744
2020-01-02 03:40:05 UTC,purchase,11,1487580008187692007,481148042
2020-01-02 04:37:30 UTC,view,11,1487580008187692007,595788200
2020-01-02 10:17:48 UTC,purchase,11,1487580008187692007,550361833
2020-01-02 10:23:13 UTC,view,11,1487580008187692007,550361833
2020-01-02 10:23:13 UTC,view,11,1487580008187692007,550361833
2020-01-03 05:30:19 UTC,purchase,11,1487580008187692007,481148042
2020-01-03 12:47:07 UTC,view,11,1487580008187692007,535494097
2020-01-05 20:58:49 UTC,view,11,1487580008187692007,470877727
2020-01-05 20:58:50 UTC,view,11,1487580008187692007,470877727
2020-01-05 21:04:03 UTC,purchase,11,1487580008187692007,527285942
2020-01-08 06:43:05 UTC,view,11,1487580008187692007,598220688
2020-01-08 15:35:32 UTC,view,11,1487580008187692007,557614915
2020-01-08 16:13:43 UTC,view,11,1487580008187692007,583965237
2020-01-08 16:34:36 UTC,view,11,1487580008187692007,583965237
2020-01-08 17:58:23 UTC,view,11,1487580008187692007,583965237
2020-01-08 20:31:52 UTC,purchase,11,1487580008187692007,583965237
2020-01-09 02:04:37 UTC,view,11,1487580008187692007,527285942
2020-01-09 02:13:51 UTC,view,11,1487580008187692007,527285942
2020-01-09 02:14:01 UTC,view,11,1487580008187692007,527285942
2020-01-09 02:14:01 UTC,view,11,1487580008187692007,527285942
2020-01-09 08:12:32 UTC,purchase,11,1487580008187692007,411166420
